state,area,pincode
Meghalaya,Sohmynting,793150
Meghalaya,Sohpian,793121
Meghalaya,Sohryngkham,793015
Meghalaya,Sonapur,793200
Meghalaya,Sonatola,793106
Meghalaya,Songsak,794111
Meghalaya,Sulgre,794115
Meghalaya,Sumer,793104
Meghalaya,Sutnga,793200
Meghalaya,Syndai,793109
Meghalaya,Syntein,793113
Meghalaya,Tamul Kuchi Gaon,793101
Meghalaya,Telsora,793106
Meghalaya,Teporpara,794105
Meghalaya,Thadlaskein,793151
Meghalaya,Thadmuthlong,793150
Meghalaya,Thangbuli,793150
Meghalaya,Thangpylleng Pyndemkseh,793119
Meghalaya,Thangrain,793150
Meghalaya,Thangsning,793015
Meghalaya,Thapa,794108
Meghalaya,Thyllaw,793113
Meghalaya,Thynroit,793015
Meghalaya,Tihnongbah,793120
Meghalaya,Tikrikilla,794109
Meghalaya,Trangblang,793150
Meghalaya,Trangpleng,793106
Meghalaya,Tuber Kmaishnong,793160
Meghalaya,Tura,794001
Meghalaya,Tynger,793113
Meghalaya,Tynring,793012
Meghalaya,Tynrong,793111
Meghalaya,Tyrna,793108
Meghalaya,Tyrsad,793121
Meghalaya,Ucc,793122
Meghalaya,Umden,793102
Meghalaya,Umdihar,793102
Meghalaya,Umdohlun,793119
Meghalaya,Umiam,793103
Meghalaya,Umjarain,793114
Meghalaya,Umkdait,793006
Meghalaya,Umkiang,793200
Meghalaya,Umkrem,793120
Meghalaya,Umktieh,793103
Meghalaya,Umladang,793151
Meghalaya,Ummulong,793151
Meghalaya,Umniuh Tmar,793110
Meghalaya,Umphyrnai,793015
Meghalaya,Umpung,793106
Meghalaya,Umran,793105
Meghalaya,Umrit,793102
Meghalaya,Umroi,793103
Meghalaya,Umsaw,793123
Meghalaya,Umsawnongbri,793102
Meghalaya,Umshakhon Mathon,793102
Meghalaya,Umsning,793015
Meghalaya,Umsning,793105
Meghalaya,Umsohlait,793105
Meghalaya,Umsohpieng,793119
Meghalaya,Umsyiem,793109
Meghalaya,Umthlong,793120
Meghalaya,Umyap,793119
Meghalaya,Upper Shillong,793005
Meghalaya,Wagachi,794110
Meghalaya,Wahiajer,793151
Meghalaya,Wahkaji,793119
Meghalaya,Wahkdait,793109
Meghalaya,Wahlong,793108
Meghalaya,Wahshiarkhmut,793110
Meghalaya,Wapung,793160
Meghalaya,Warimagiri,794114
Meghalaya,Weiloi,793121
Meghalaya,Williamnagar,794111
Meghalaya,Yalang,793150
Meghalaya,Yooksi,793150
Meghalaya,Zekabari,794105
Meghalaya,Zigzak,794115
Arunachal-Pradesh,Abango,792110
Arunachal-Pradesh,Adipasi,791102
Arunachal-Pradesh,Alinye,792101
Arunachal-Pradesh,Along,791001
Arunachal-Pradesh,Alubari,792102
Arunachal-Pradesh,Anelih,792101
Arunachal-Pradesh,Anini,792101
Arunachal-Pradesh,Anupam,792110
Arunachal-Pradesh,Arunachal Pradesh Secretariat,791111
Arunachal-Pradesh,Arunachal University,791112
Arunachal-Pradesh,Ayeng,791104
Arunachal-Pradesh,B Supply,790104
Arunachal-Pradesh,Bagra,791001
Arunachal-Pradesh,Balek,791102
Arunachal-Pradesh,Balemu,790002
Arunachal-Pradesh,Balijan,791123
Arunachal-Pradesh,Bame,791101
Arunachal-Pradesh,Bameng,790102
Arunachal-Pradesh,Bana,790102
Arunachal-Pradesh,Banderdewa,791123
Arunachal-Pradesh,Basar West Siang,791101
Arunachal-Pradesh,Bene,791001
Arunachal-Pradesh,Bhalukpong,790114
Arunachal-Pradesh,Bijari,792110
Arunachal-Pradesh,Bilat,791102
Arunachal-Pradesh,Boasimla,791120
Arunachal-Pradesh,Boleng,791102
Arunachal-Pradesh,Bolung,792110
Arunachal-Pradesh,Bomdila,790001
Arunachal-Pradesh,Bomjir,792110
Arunachal-Pradesh,Bordumsa,792056
Arunachal-Pradesh,Borduria,792130
Arunachal-Pradesh,Borguli,791104
Arunachal-Pradesh,Bubang,792120
Arunachal-Pradesh,Chaglagam,792104
Arunachal-Pradesh,Chakma,792102
Arunachal-Pradesh,Chambang,791118
Arunachal-Pradesh,Changlang,792120
Arunachal-Pradesh,Changliang,792001
Arunachal-Pradesh,Chimpu,791113
Arunachal-Pradesh,Chopelling,792122
Arunachal-Pradesh,Chowkham,792102
Arunachal-Pradesh,Chyangtajo,790102
Arunachal-Pradesh,Dadam,792130
Arunachal-Pradesh,Dahung,790116
Arunachal-Pradesh,Dalbing,791102
Arunachal-Pradesh,Dali,791101
Arunachal-Pradesh,Dambuk,792110
Arunachal-Pradesh,Damin,791118
Arunachal-Pradesh,Damro,791102
Arunachal-Pradesh,Danglat,792001
Arunachal-Pradesh,Daporijo,791122
Arunachal-Pradesh,Darak,791001
Arunachal-Pradesh,Daring,791101
Arunachal-Pradesh,Darka,791001
Arunachal-Pradesh,Deban,792122
Arunachal-Pradesh,Debing,791102
Arunachal-Pradesh,Dedza,790116
Arunachal-Pradesh,Deed,791120
Arunachal-Pradesh,Deomali,792129
Arunachal-Pradesh,Desali,792110
Arunachal-Pradesh,Dharampur,792122
Arunachal-Pradesh,Dirang Basti,790101
Arunachal-Pradesh,Dirang,790101
Arunachal-Pradesh,Diyun,792103
Arunachal-Pradesh,Doimukh,791112
Arunachal-Pradesh,Donyi Polo,791113
Arunachal-Pradesh,Dumporijo,791122
Arunachal-Pradesh,Elopa,792110
Arunachal-Pradesh,Etalin,792110
Arunachal-Pradesh,Gandhigram,792055
Arunachal-Pradesh,Garu,791125
Arunachal-Pradesh,Geku,791002
Arunachal-Pradesh,Gelling,791105
Arunachal-Pradesh,Gensi,791125
Arunachal-Pradesh,Giba,791122
Arunachal-Pradesh,Gispu,790106
Arunachal-Pradesh,Godak,791120
Arunachal-Pradesh,Gohaingaon,792001
Arunachal-Pradesh,Goiliang,792104
Arunachal-Pradesh,GTC,791102
Arunachal-Pradesh,Hawa Camp,791121
Arunachal-Pradesh,Hawai,792104
Arunachal-Pradesh,Hayuliang,792104
Arunachal-Pradesh,Hija,791120
Arunachal-Pradesh,Hill Top,791103
Arunachal-Pradesh,Hiya,791118
Arunachal-Pradesh,Hukanjuri,792129
Arunachal-Pradesh,Hunli,792110
Arunachal-Pradesh,Iduli,792110
Arunachal-Pradesh,Innao,792103
Arunachal-Pradesh,Itanagar,791111
Arunachal-Pradesh,Jaipur,792103
Arunachal-Pradesh,Jairampur Changlang,792121
Arunachal-Pradesh,Jang,790105
Arunachal-Pradesh,Jia,792110
Arunachal-Pradesh,Joram,791120
Arunachal-Pradesh,K Nokno,792131
Arunachal-Pradesh,Kaimai,792130
Arunachal-Pradesh,Kalaktang,790002
Arunachal-Pradesh,Kamlang Nagar,792102
Arunachal-Pradesh,Kanubari,792130
Arunachal-Pradesh,Kapu,792130
Arunachal-Pradesh,Karko,791002
Arunachal-Pradesh,Kaying,791001
Arunachal-Pradesh,Kebang,791102
Arunachal-Pradesh,Kharsang,792122
Arunachal-Pradesh,Kheel,791112
Arunachal-Pradesh,Khela,792130
Arunachal-Pradesh,Khellong,790114
Arunachal-Pradesh,Khemiyong,792120
Arunachal-Pradesh,Khenewa,790102
Arunachal-Pradesh,Kherem,792102
Arunachal-Pradesh,Kherem Bisa,792056
Arunachal-Pradesh,Kheti,792130
Arunachal-Pradesh,Khonsa Basti,792130
Arunachal-Pradesh,Khonsa,792130
Arunachal-Pradesh,Khopa,792104
Arunachal-Pradesh,Khotnu,792131
Arunachal-Pradesh,Kibitho,792104
Arunachal-Pradesh,Kimin,791121
Arunachal-Pradesh,Kitpi,790104
Arunachal-Pradesh,Kokila,791123
Arunachal-Pradesh,Koloriang,791118
Arunachal-Pradesh,Kombo,791001
Arunachal-Pradesh,Korang,791102
Arunachal-Pradesh,Koranu,792110
Arunachal-Pradesh,Koyu,791102
Arunachal-Pradesh,Kronli,792110
Arunachal-Pradesh,Kumari Kachari,792105
Arunachal-Pradesh,Kumsai,792103
Arunachal-Pradesh,Kutum Basti,792122
Arunachal-Pradesh,Lada,790102
Arunachal-Pradesh,Lallung,792056
Arunachal-Pradesh,Lathao,792103
Arunachal-Pradesh,Lazu,792130
Arunachal-Pradesh,Ledum,791102
Arunachal-Pradesh,Lemiking,791122
Arunachal-Pradesh,Lepajaring,791122
Arunachal-Pradesh,Lhou,790105
Arunachal-Pradesh,Likabali,791125
Arunachal-Pradesh,Liromoba,791101
Arunachal-Pradesh,Lish,790101
Arunachal-Pradesh,Logum Jining,791001
Arunachal-Pradesh,Lohitpur,792001
Arunachal-Pradesh,Loiliang,792001
Arunachal-Pradesh,Longding,792131
Arunachal-Pradesh,Longfong,792131
Arunachal-Pradesh,Lumberdung,790104
Arunachal-Pradesh,Lumla,790106
Arunachal-Pradesh,Mahadevpur Lohit,792105
Arunachal-Pradesh,Manabhum,792122
Arunachal-Pradesh,Manmao,792103
Arunachal-Pradesh,Manmao,792121
Arunachal-Pradesh,Mariyang,791002
Arunachal-Pradesh,Maro,791122
Arunachal-Pradesh,Mebo,791104
Arunachal-Pradesh,Mechuka,791003
Arunachal-Pradesh,Medo,792102
Arunachal-Pradesh,Meka,792110
Arunachal-Pradesh,Mengio,791119
Arunachal-Pradesh,Meteliang,792104
Arunachal-Pradesh,Miao,792122
Arunachal-Pradesh,Midpu,791112
Arunachal-Pradesh,Migging,791105
Arunachal-Pradesh,Minthong,792131
Arunachal-Pradesh,Model Village,791110
Arunachal-Pradesh,Momong,792102
Arunachal-Pradesh,Monigong,791001
Arunachal-Pradesh,Mukto,790105
Arunachal-Pradesh,Munna Camp,790101
Arunachal-Pradesh,Muri,791122
Arunachal-Pradesh,Nacho,791122
Arunachal-Pradesh,Nafra,790001
Arunachal-Pradesh,Naharlagun,791110
Arunachal-Pradesh,Namchik,792122
Arunachal-Pradesh,Namdang,792120
Arunachal-Pradesh,Namphai,792122
Arunachal-Pradesh,Nampong,792103
Arunachal-Pradesh,Nampong,792123
Arunachal-Pradesh,Namsai,792103
Arunachal-Pradesh,Namsang,792129
Arunachal-Pradesh,Namsang Mukh,792129
Arunachal-Pradesh,Namsing,791104
Arunachal-Pradesh,Namtok,792120
Arunachal-Pradesh,Nanam,792103
Arunachal-Pradesh,Nari,791102
Arunachal-Pradesh,Narottam Nagar,792129
Arunachal-Pradesh,New Mohang,792056
Arunachal-Pradesh,Nginu,792131
Arunachal-Pradesh,Ngopok,791104
Arunachal-Pradesh,Niausa,792131
Arunachal-Pradesh,Nikte,791001
Arunachal-Pradesh,Nirjuli,791109
Arunachal-Pradesh,Nyapin,791118
Arunachal-Pradesh,Old Ziro,791120
Arunachal-Pradesh,Oyan,791102
Arunachal-Pradesh,P Kessang,790102
Arunachal-Pradesh,Paglam,792110
Arunachal-Pradesh,Palin,791118
Arunachal-Pradesh,Palizi,790102
Arunachal-Pradesh,Panchou,792131
Arunachal-Pradesh,Pangin,791102
Arunachal-Pradesh,Parbuk,792110
Arunachal-Pradesh,Pasighat,791102
Arunachal-Pradesh,Payum,791001
Arunachal-Pradesh,Pessing,791001
Arunachal-Pradesh,Peyong,792103
Arunachal-Pradesh,Pipu dipu,790102
Arunachal-Pradesh,Podumani,792105
Arunachal-Pradesh,Raga,791120
Arunachal-Pradesh,Rahung,790001
Arunachal-Pradesh,Rajanagar,792056
Arunachal-Pradesh,Ram Krishna Mission,791113
Arunachal-Pradesh,Ranga Nadi Project,791119
Arunachal-Pradesh,Rangfrah Covt College,792120
Arunachal-Pradesh,Ranglum,792120
Arunachal-Pradesh,Rani,791102
Arunachal-Pradesh,Renging,791102
Arunachal-Pradesh,Riga,791102
Arunachal-Pradesh,Roing,792110
Arunachal-Pradesh,Ruksin,791102
Arunachal-Pradesh,Rumgong,791001
Arunachal-Pradesh,Rupa,790003
Arunachal-Pradesh,Saglee,791112
Arunachal-Pradesh,Sakpret,790104
Arunachal-Pradesh,Salari,790001
Arunachal-Pradesh,Sangram,791118
Arunachal-Pradesh,Sangti,790101
Arunachal-Pradesh,Santipur,792110
Arunachal-Pradesh,Sarli,791118
Arunachal-Pradesh,Seijosa,790103
Arunachal-Pradesh,Senewa,792131
Arunachal-Pradesh,Senge,790101
Arunachal-Pradesh,Seppa,790102
Arunachal-Pradesh,Shergaon,790003
Arunachal-Pradesh,Shimong,791002
Arunachal-Pradesh,Sille,791102
Arunachal-Pradesh,Silluk,791104
Arunachal-Pradesh,Singa,791105
Arunachal-Pradesh,Singchung,790116
Arunachal-Pradesh,Sippi,791122
Arunachal-Pradesh,Sirem,791104
Arunachal-Pradesh,Siyum,791122
Arunachal-Pradesh,Soha,792129
Arunachal-Pradesh,Sonajuli,791123
Arunachal-Pradesh,Suchana Nagar,791113
Arunachal-Pradesh,Sunpura,792111
Arunachal-Pradesh,Tabarijo,791122
Arunachal-Pradesh,Tafragram,792001
Arunachal-Pradesh,Taksing,791122
Arunachal-Pradesh,Tali,791118
Arunachal-Pradesh,Taliha,791122
Arunachal-Pradesh,Talo,791120
Arunachal-Pradesh,Tato,791001
Arunachal-Pradesh,Tawang,790104
Arunachal-Pradesh,Temple Gompa,790104
Arunachal-Pradesh,Tenga Market,790116
Arunachal-Pradesh,Tenzingaon,790002
Arunachal-Pradesh,Tezu Covt College,792001
Arunachal-Pradesh,Tezu,792001
Arunachal-Pradesh,Thingbu,790105
Arunachal-Pradesh,Thinsa,792130
Arunachal-Pradesh,Thrizino,790102
Arunachal-Pradesh,Tindolong,792001
Arunachal-Pradesh,Tippi,790114
Arunachal-Pradesh,Tirbin,791101
Arunachal-Pradesh,Tissa,792131
Arunachal-Pradesh,Tupi,792130
Arunachal-Pradesh,Tuting,791105
Arunachal-Pradesh,Two hat,792055
Arunachal-Pradesh,Udaipur,792103
Arunachal-Pradesh,Vally View,792130
Arunachal-Pradesh,Veo,790102
Arunachal-Pradesh,Vijoynagar,792055
Arunachal-Pradesh,Vijoypur,792056
Arunachal-Pradesh,Vivek Nagar,791001
Arunachal-Pradesh,Vivek Vihar,791113
Arunachal-Pradesh,Wakka,792131
Arunachal-Pradesh,Wakro,792102
Arunachal-Pradesh,Wallong,792104
Arunachal-Pradesh,Wingko,792103
Arunachal-Pradesh,Yachuli,791120
Arunachal-Pradesh,Yagrung,791102
Arunachal-Pradesh,Yangkang,792120
Arunachal-Pradesh,Yatong,792104
Arunachal-Pradesh,Yazali,791119
Arunachal-Pradesh,Yealing,792111
Arunachal-Pradesh,Yingkiong,791002
Arunachal-Pradesh,Yoji Yora,791001
Arunachal-Pradesh,Yomcha,791001
Arunachal-Pradesh,Yupia,791110
Arunachal-Pradesh,Zimithang,790106
Arunachal-Pradesh,Ziro,791120
