state,area,pincode
Assam,Dariduri,783101
Assam,Darragiri,783134
Assam,Debitola,783339
Assam,Debottar Hasdaha,783334
Assam,Deohati,783384
Assam,Deosiri,783375
Assam,Depalsung,783120
Assam,Dhaigaon,783126
Assam,Dhaligaon,783385
Assam,Dhamer Reserve,783129
Assam,Dhanpur,783337
Assam,Dhantala Bazar,783372
Assam,Dhanuagaon,783135
Assam,Dhanubhanga,783130
Assam,Dharai,783132
Assam,Dharmasala,783324
Assam,Dhirbil,783348
Assam,Dhubri Balurchar,783323
Assam,Dhubri Bazar,783301
Assam,Dhubri,783301
Assam,Dhumerghat,783330
Assam,Dhupdhara,783123
Assam,Dighali,783123
Assam,Dighaltari,783335
Assam,Dimakuri,783334
Assam,Dingdinga,783333
Assam,Dologaon,783372
Assam,Dompara,783392
Assam,Dongaigaon,783380
Assam,Dongshia Para,783393
Assam,Dotma,783347
Assam,Dubapara,783101
Assam,Dudhnoi,783124
Assam,Duligaon,783337
Assam,Dumerguri,783384
Assam,Dumeriguri,783347
Assam,Dumuria Piradhara,783384
Assam,Duttapur,783373
Assam,Dwarka,783120
Assam,Fagunagaon,783390
Assam,Failaguri,783333
Assam,Fakiragram,783345
Assam,Fakirganj,783330
Assam,Falimari Pt i,783325
Assam,Fekamari,783135
Assam,Fetangapara,783129
Assam,Fulerchar,783135
Assam,Fulguri,783372
Assam,Futkibari,783345
Assam,Gambaribil,783336
Assam,Gangia,783350
Assam,Garubhasa,783373
Assam,Garufela Bazar,783360
Assam,Garugaon,783383
Assam,Gashbari,783348
Assam,Gauripur,783331
Assam,Gaurnagar,783132
Assam,Geramari,783339
Assam,Gerukabari,783390
Assam,Ghilaguri,783383
Assam,Goalpara,783101
Assam,Gobardhanpara,783348
Assam,Goladangi,783361
Assam,Golakganj,783334
Assam,Golapara,783384
Assam,Goraimari,783390
Assam,Gossaibari,783125
Assam,Gossaigaon No Ii,783360
Assam,Gossaigaon,783360
Assam,Gossainichina,783346
Assam,Govindapur,783101
Assam,Grahampur,783333
Assam,Guabari,783360
Assam,Gutipara,783349
Assam,Hakama,783348
Assam,Hakamabil,783347
Assam,Haloadal,783370
Assam,Haltugaon,783370
Assam,Hamidabad,783330
Assam,Hanchara,783390
Assam,Hapachara,783390
Assam,Haraltari,783337
Assam,Haraputa,783361
Assam,Harimura,783126
Assam,Hashdoba,783129
Assam,Hatipota,783348
Assam,Hatsingimari,783135
Assam,Hazirhat,783128
Assam,Helaguri,783345
Assam,Howrarpar,783324
Assam,Jalabila,783348
Assam,Jaleswar,783132
Assam,Jaleswari,783350
Assam,Jamadarhat,783330
Assam,Jambuguri,783360
Assam,Jamduar,783348
Assam,Jaraguri,783361
Assam,Jhagrarpar,783325
Assam,Jhapsabari,783335
Assam,Jharbari,783346
Assam,Jharbishpani,783390
Assam,Jharnerchar,783339
Assam,Jhaskal,783335
Assam,Jhowdanga,783131
Assam,Jogighopa,783382
Assam,Joybhum,783129
Assam,Joyma,783360
Assam,Joyma Bazar,783360
Assam,Joypur,783393
Assam,Joypur Bazar,783129
Assam,Joyramkuchi,783129
Assam,Jurigaon,783120
Assam,Kachadal,783134
Assam,Kachakhana,783334
Assam,Kacharihat,783334
Assam,Kachugaon,783350
Assam,Kadamtala Pt III,783348
Assam,Kahibari,783130
Assam,Kaimari,783335
Assam,Kajaikata,783348
Assam,Kajalgaon,783385
Assam,Kakaijana,783383
Assam,Kakormari,783346
Assam,Kakripara,783131
Assam,Kalapani,783135
Assam,Kaldoba,783335
Assam,Kaliagaon,783390
Assam,Kalipukhuri,783369
Assam,Kalyanpur,783101
Assam,Kamalsing,783336
Assam,Kamandanga,783332
Assam,Kanaimara,783135
Assam,Karigaon,783373
Assam,Kartimari,783337
Assam,Kashiabari,783360
Assam,Kashikotra,783373
Assam,Kashipara Bhotgaon,783370
Assam,Katarihara,783132
Assam,Kawatika,783390
Assam,Kayetpara,783389
Assam,Kazigaon,783339
Assam,Khagarpur,783383
Assam,Khagrabari,783380
Assam,Khalilpur,783325
Assam,Khalisabhita,783330
Assam,Khanabari Araiani,783349
Assam,Khardang,783126
Assam,Khargaon,783370
Assam,Kharmuza,783101
Assam,Kheluapara,783371
Assam,Kherbari,783335
Assam,Khopati,783339
Assam,Khudimari,783331
Assam,Khungkhurajhara,783393
Assam,Khungring,783375
Assam,Khusdhowa,783124
Assam,Khwaja Dolaigaon,783380
Assam,Kirtanpara,783384
Assam,Kismat Hasdaha,783334
Assam,Koilamoila,783393
Assam,Koimari,783360
Assam,Kokila,783392
Assam,Kokradanga,783128
Assam,Kokragaon,783372
Assam,Kokrajhar Bagicha,783370
Assam,Kokrajhar,783370
Assam,Koreya,783388
Assam,Kothakuthi,783123
Assam,Krishnai,783126
Assam,Kukurkata,783126
Assam,Kushbari,783384
Assam,Lakhiganj Bazar,783345
Assam,Lakhimari,783334
Assam,Lakhipur Goalpara,783129
Assam,Lalabari,783126
Assam,Lalmati,783384
Assam,Lalmati Tumbagan,783332
Assam,Latibari,783384
Assam,Lawdanga,783347
Assam,Lela,783124
Assam,Lengtisinga,783384
Assam,Madartari,783330
Assam,Madhusoulmari,783331
Assam,Madrasapara,783384
Assam,Magurmari,783370
Assam,Mahamayadham,783349
Assam,Mahamayahat,783335
Assam,Mainaguri,783354
Assam,Majerchar,783325
Assam,Majergaon,783376
Assam,Majharalga,783388
Assam,Maktaigaon,783360
Assam,Maladhara,783120
Assam,Malegarh,783382
Assam,Malibhita,783393
Assam,Malipara,783393
Assam,Manikpur Bongaigaon,783392
Assam,Mankachar,783131
Assam,Manullapara,783135
Assam,Manupara,783124
Assam,Maragadadhar,783335
Assam,Markula,783120
Assam,Matia Bazar,783125
Assam,Matia,783125
Assam,Melopara,783134
Assam,Meserbhita,783129
Assam,Misilkhowa,783126
Assam,Molandubi,783334
Assam,Monakocha,783391
Assam,Monglajhora,783337
Assam,Mongolian Bazar,783390
Assam,Mornai,783101
Assam,Moterjhar,783334
Assam,Mozabari,783373
Assam,Muhurirchar,783128
Assam,Mulagaon,783380
Assam,Muthakhowa,783323
Assam,Nararbhita,783384
Assam,Natunpara,783380
Assam,Nayagaon,783384
Assam,Nayasatra,783384
Assam,Nayekgaon,783376
Assam,Nayeralga,783348
Assam,Nehru Bazar,783393
Assam,New Bongaigaon,783381
Assam,Nidanpur,783129
Assam,Nilokhia,783128
Assam,Nishangram,783122
Assam,North Baitamari,783380
Assam,North Bongaigaon,783380
Assam,Nowagaon,783392
Assam,Nowapara,783392
Assam,Numberpara,783392
Assam,Ouguri,783394
Assam,Pabarchara,783335
Assam,Pachania,783382
Assam,Padmabil,783360
Assam,Paglahat,783334
Assam,Pakriguri,783346
Assam,Panbari,783391
Assam,Panbari Bazar,783360
Assam,Panisali,783129
Assam,Patabari,783394
Assam,Patakata,783127
Assam,Patakata,783360
Assam,Patamari,783324
Assam,Patgaon,783346
Assam,Patiladaha,783391
Assam,Patpara,783130
Assam,Petlagaon,783332
Assam,Piazbari,783128
Assam,Piazbari Makrijhora,783349
Assam,Pocharchar,783127
Assam,Podmeralga,783339
Assam,Pokalagi,783335
Assam,Popragaon,783380
Assam,Pratapkhata,783337
Assam,Purandiara,783135
Assam,Puthimari,783347
Assam,Radhamadhabhat,783131
Assam,Raijhora Bahalpur,783371
Assam,Raimona,783350
Assam,Rainadabri,783370
Assam,Raipur,783334
Assam,Rajadabri,783360
Assam,Rajapara,783133
Assam,Rajmita Pantai,783129
Assam,Rakhasini,783101
Assam,Ramfalbil,783346
Assam,Ramharirchar,783101
Assam,Ranchaidham,783372
Assam,Rangalikhata,783370
Assam,Rangamati,783339
Assam,Rangapani,783384
Assam,Rangjuli,783130
Assam,Raniganj,783345
Assam,Ranipur,783375
Assam,Ratiadaha,783334
Assam,Ravatari,783127
Assam,Rowkhowa,783129
Assam,Runikhata,783375
Assam,Rupsi,783331
Assam,Sahebganj Naicherkuti,783331
Assam,Saktiashram,783354
Assam,Salabila Bazar,783392
Assam,Salakati,783369
Assam,Salakati Project,783369
Assam,Salkocha,783348
Assam,Salmara North,783383
Assam,Salmara South,783127
Assam,Salpara,783123
Assam,Santipur,783375
Assam,Santoshpur,783384
Assam,Sapatgram,783337
Assam,Sapkata,783360
Assam,Saraibil,783350
Assam,Sarkarergaon,783127
Assam,Satrasal,783335
Assam,Satyapur,783360
Assam,Serfanguri,783346
Assam,Sesapani,783134
Assam,Shantinagar Kokrajhar,783370
Assam,Shesergaon,783345
Assam,Shialmari,783346
Assam,Shyamthaibari,783346
Assam,Sidalsati,783383
Assam,Sidli,783373
Assam,Silairpar,783331
Assam,Silbari Abdaipara,783393
Assam,Silgara,783348
Assam,Silkhaguri,783390
Assam,Simbargaon,783370
Assam,Simlabari,783101
Assam,Simlabari,783371
Assam,Simlabari,783330
Assam,Simlaguri,783381
Assam,Simlitola,783130
Assam,Simultapu,783361
Assam,Sonahat,783334
Assam,Sonaikhola,783391
Assam,South Geramari,783331
Assam,South Jhapsabari,783335
Assam,Srinagar,783332
Assam,Srirampur Kokrajhar,783361
Assam,Suapata,783348
Assam,Suarmari,783120
Assam,Sukchar Dhubri,783128
Assam,Sutarpara,783125
Assam,Takampur,783350
Assam,Takimari,783129
Assam,Tamarhat,783332
Assam,Tetliguri,783347
Assam,Tiamari,783331
Assam,Tilakgaon,783372
Assam,Tilapara,783348
Assam,Tilpukhuri,783384
Assam,Tipkai,783337
Assam,Tiplai,783130
Assam,Tisimpur,783120
Assam,Tistarpar,783324
Assam,Titaguri,783370
Assam,Tokrerchara,783334
Assam,Topgaon,783384
Assam,Tukrijhora,783394
Assam,Tukura,783126
Assam,Tulsibari,783132
Assam,Tulsibil,783337
Assam,Tumni,783127
Assam,Ultapani,783370
Assam,Upartala,783124
Assam,Uzanpetla,783332
Assam,Zira,783126
Assam,Agchia,781128
Assam,Aggumi,781137
Assam,Akadi,781102
Assam,Alikash,781137
Assam,Alupati,781127
Assam,Ambari Fatasil,781025
Assam,Amerigog,781023
Assam,Amgaon,781026
Assam,Amingaon,781031
Assam,Amranga,781014
Assam,Amsinggaon E S 85,781027
Assam,Amtala,781134
Assam,Assam Engg Institute,781003
Assam,Assam Sachivalaya,781006
Assam,Assam Tribune,781003
Assam,Azara,781017
Assam,Badlabazar,781127
Assam,Baghdoba,781366
Assam,Bagmarachar,781127
Assam,Bagta,781102
Assam,Baihata Chariali,781381
Assam,Baihata,781380
Assam,Bakalipara,781124
Assam,Balapukhuri,781124
Assam,Balikuchi,781381
Assam,Bamundi,781103
Assam,Bamunigaon Kamrup,781141
Assam,Bamunimaidan,781021
Assam,Bangalipara,781364
Assam,Bangaon,781354
Assam,Baniapara,781134
Assam,Baralabari,781101
Assam,Barbaka,781030
Assam,Bardal,781354
Assam,Bardangrikuchi,781366
Assam,Bardekpar,781382
Assam,Bargaon,781104
Assam,Bargaon Khaliha,781135
Assam,Barghuli,781354
Assam,Barpalaha,781121
Assam,Barpathar,781364
Assam,Baruajani,781380
Assam,Baruapathar,781136
Assam,Basistha,781029
Assam,Batahidia,781137
Assam,Batarhat,781122
Assam,Beltola,781028
Assam,Betna,781366
Assam,Bezera,781121
Assam,Bhagawatipara,781132
Assam,Bhalukghata,781123
Assam,Bharalumukh,781009
Assam,Bhattaparagaral,781017
Assam,Bhauriabhita,781136
Assam,Bhelkarbazar,781102
Assam,Bhitarduar,781137
Assam,Bhogpur,781366
Assam,Bholebatabari,781364
Assam,Bhomolahati,781121
Assam,Bihapara,781365
Assam,Bihdia,781381
Assam,Bijoynagar,781122
Assam,Binovanagar,781018
Assam,Birpara,781123
Assam,Boko Agchia,781123
Assam,Boko Rajapara,781123
Assam,Boko,781123
Assam,Bonda,781026
Assam,Bondapara,781135
Assam,Bongra,781015
Assam,Bongshor,781103
Assam,Borakhat,781124
Assam,Borduar,781120
Assam,Borjhar,781124
Assam,Borni,781102
Assam,Boromboi,781104
Assam,Chamatapathar,782402
Assam,Champaknagar,781124
Assam,Champaparabazar,781136
Assam,Chandrapur Mills,781150
Assam,Chandrapur Kamrup,781150
Assam,Changsari,781101
Assam,Chanmaguri,781380
Assam,Chapania,781354
Assam,Chenigaon,781366
Assam,Chenikuthi,781003
Assam,Chhaygaon,781124
Assam,Choudhurykhat,781141
Assam,Collegenagar,781031
Assam,Dadara,781104
Assam,Dagaon,781380
Assam,Dagaon,781133
Assam,Dakhala,781122
Assam,Damalchos,781135
Assam,Dampur,781102
Assam,Darkuchi,781376
Assam,Debgotanagar,781011
Assam,Dehaligaon,781122
Assam,Dehangarigaon,781012
Assam,Dekachang,781136
Assam,Deoduar,781101
Assam,Deolkuchi,781354
Assam,Deosunga,781364
Assam,Dharapur,781014
Assam,Dhengargaon,781125
Assam,Dhepargaon,781354
Assam,Dhirenpara,781025
Assam,Dhopguri,782403
Assam,Digaru,782401
Assam,Dihina,781382
Assam,Dispur,781005
Assam,Dobok,781380
Assam,Dopdar,781030
Assam,Dorakahara,781101
Assam,Dumunichowki,781121
Assam,Durapara,781123
Assam,Durungpahar,782403
Assam,Fancy Bazar,781001
Assam,Futuri,781122
Assam,Gamarimura,781135
Assam,Gandhinagar,782403
Assam,Gandhmow,781103
Assam,Garchuk,781035
Assam,Gerua,781102
Assam,Ghoramara,781124
Assam,Gohalkona,781123
Assam,Gopalpur,781354
Assam,Gopinathnagar,781016
Assam,Goreswar,781366
Assam,Gosaihat,781125
Assam,Gotanagar,781011
Assam,Gurmow,781366
Assam,Guwahati Airport,781015
Assam,Guwahati G P O,781001
Assam,Guwahati University,781014
Assam,Hablaka,781102
Assam,Hahara,782402
Assam,Hahimbazar,781129
Assam,Hajo,781102
Assam,Halda,781121
Assam,Halogaon,781103
Assam,Hatigaon Chariali,781038
Assam,Hatipara,781137
Assam,Hekra,781127
Assam,Helecha,781382
Assam,Hengrabari,781036
Assam,Hinguli,781380
Assam,I I T,781039
Assam,Indrapur,781032
Assam,Jahirpur,781137
Assam,Jalukbari,781013
Assam,Jambari,781141
Assam,Jamlai,781127
Assam,Jamtala,781365
Assam,Japia,781382
Assam,Japorigog,781005
Assam,Jharobari,781122
Assam,Jiakur,781134
Assam,Jogiparapathar,781136
Assam,Kachari Solmari,781354
Assam,Kachumara,781127
Assam,Kahilipara,781019
Assam,Kaimari,781124
Assam,Kalajalchowk,781380
Assam,Kalardia,781127
Assam,Kalatoli,781136
Assam,Kalitakuchi,781102
Assam,Kalubari,781127
Assam,Kamakhya,781010
Assam,Kaniha,781380
Assam,Karora,781381
Assam,Karparbhitha,781366
Assam,Kendua,781121
Assam,Khanapara,781022
Assam,Khapenikuchi,781102
Assam,Kharguli,781004
Assam,Kharikot,781380
Assam,Khetri Hardia,781102
Assam,Khetri Kamrup,782403
Assam,Kholabandha,781127
Assam,Khudradimu,781382
Assam,Kinangaon,781123
Assam,Kukurmara,781134
Assam,Kulhati,781104
Assam,Kulsirange,781125
Assam,Kumarpara,781009
Assam,Kuwarpur,781102
Assam,Lachitnagar,781007
Assam,Loch,781381
Assam,Loharghat,781120
Assam,Lower Lumpi,781129
Assam,Madhukuchi,781354
Assam,Madhyamkhanda,781030
Assam,Mahajanpara,781366
Assam,Maharipara,781364
Assam,Mahimari,781137
Assam,Mahtoli,781136
Assam,Majirgaon,781128
Assam,Malaybari,782403
Assam,Malibaribazar,781136
Assam,Malibaripathar,781136
Assam,Mandakata,781121
Assam,Mandira,781127
Assam,Maniari Tiniali,781125
Assam,Maranjana,781354
Assam,Mataikhar,781120
Assam,Mauman Ashram,781123
Assam,Mirza,781125
Assam,Mlg Rly Hqs,781011
Assam,Nagarbera,781127
Assam,Nahira,781132
Assam,Naitar,781127
Assam,Nalapara,781129
Assam,Nampara Majarkuri,781102
Assam,Narangi,781026
Assam,Nartap,782402
Assam,Natun Jharobari,781124
Assam,Nawkata,781364
Assam,Nizdemoria,782403
Assam,Nizmanakuchi,781104
Assam,Noonmati,781020
Assam,North Guwahati,781030
Assam,Odalbakra,781034
Assam,Pacharia,781104
Assam,Pachia,781135
Assam,Pachim Dhuligaon,781124
Assam,Pachim Samaria,781136
Assam,Palahartari,781127
Assam,Palashbari,781128
Assam,Paltanbazar,781008
Assam,Panbari,782401
Assam,Pandu Rly Colony,781012
Assam,Pandu,781012
Assam,Paneri,781123
Assam,Panikhaiti,781026
Assam,Panikhaiti,781137
Assam,Panitema,781101
Assam,Panjabari,781037
Assam,Patharquerry,781171
Assam,Pathimari,781127
Assam,Pijupara,781127
Assam,Pingaleswar,781381
Assam,Pitambarhat Bazali,781354
Assam,Pubborka,781101
Assam,Puthimari,781380
Assam,Rajapara,781120
Assam,Ramdia,781102
Assam,Ramgaon,781364
Assam,Rampur Kamrup,781132
Assam,Rangamati,781122
Assam,Rangia R S,781365
Assam,Rangia,781354
Assam,Rani Kamrup,781131
Assam,Ratanpur,781124
Assam,Rehabari,781008
Assam,Rongmahal,781030
Assam,Rowmari,781104
Assam,Rupnagar,781032
Assam,Sadilapur,781012
Assam,Saledal,781121
Assam,Samuka,781129
Assam,Santipur,781141
Assam,Sarpara,781122
Assam,Satgaon,781027
Assam,Satpakhali,781132
Assam,Saukuchi,781034
Assam,Sawkuchi,781040
Assam,Sidilapara,781124
Assam,Sikarhati,781125
Assam,Siliguri,781103
Assam,Silkijhar,781366
Assam,Silpukhuri,781003
Assam,Simina,781122
Assam,Simlatarabari,781135
Assam,Singra Rajapara,781135
Assam,Singra,781135
Assam,Soalkuchi,781103
Assam,Sonai Kamalajari,782402
Assam,Sonapur,782402
Assam,Soneswar,781382
Assam,Soniadi,781102
Assam,Srihati,781103
Assam,Suagpur,781364
Assam,Sutargaon,781381
Assam,Tarani,781354
Assam,Tengajhar,781364
Assam,Tepesia,782402
Assam,Tetelia,781104
Assam,Tinali,781365
Assam,Titkuri,781354
Assam,Tokradia,781102
Assam,Topabari,781102
Assam,Toparpathar,781137
Assam,Topatali,782403
Assam,Tukrapara,781137
Assam,Tulsibari,781376
Assam,Tupamari,781127
Assam,Udayan Vihar,781171
Assam,Udiana,781354
Assam,Ukiam,781124
Assam,Ulubari,781007
Assam,Uparhali,781122
Assam,Uzanbazar,781001
Assam,Uzankuri,781102
Assam,Zoo Road,781024
Assam,Adabari,781126
Assam,Adalbari,781372
Assam,Ahopa,781373
Assam,Akaya,781329
Assam,Allia,781369
Assam,Amani,781306
Assam,Amayapur,781367
Assam,Ambari,781316
Assam,Amdah,781325
Assam,Amguri,781317
Assam,Amingaon Chowk,781343
Assam,Amrikhowa,781307
Assam,Anandabazar,781318
Assam,Anchali,781327
Assam,Angardhowa,781344
Assam,Angarkata,781360
Assam,Arangmow,781347
Assam,Arara,781334
Assam,Arikuchi,781339
Assam,Assam Syntex,781355
Assam,Athgharia,781347
Assam,Athiabari,781377
Assam,B D Pathar,781318
Assam,B Noontola,781317
Assam,Bagalsroad Chowk,781348
Assam,Baganpara,781344
Assam,Baghbar,781308
Assam,Baghmarabazar,781328
Assam,Baghogra,781330
Assam,Bagodi,781311
Assam,Bagrihati,781310
Assam,Bagrikuthi,781368
Assam,Bagulamari,781344
Assam,Baharihat,781302
Assam,Bajali College,781325
Assam,Bakua,781327
Assam,Bakuajari,781340
Assam,Bala,781339
Assam,Balabitha,781313
Assam,Balagaon,781319
Assam,Balapet,781317
Assam,Bali,781378
Assam,Balikaria,781341
Assam,Balikuchi,781126
Assam,Balikuri,781319
Assam,Balilecha,781334
Assam,Balisatra,781350
Assam,Balitara,781349
Assam,Balowa,781310
Assam,Bamakhata,781325
Assam,Bamunbari,781312
Assam,Bamunkata,781327
Assam,Bamunkuchi,781326
Assam,Banagram Chowk,781303
Assam,Banagram,781303
Assam,Banbari,781372
Assam,Banekuchi,781340
Assam,Bangaon Nalbari,781375
Assam,Bankubhanga,781319
Assam,Baradi,781314
Assam,Barajol,781369
Assam,Barama,781346
Assam,Baramchari,781355
Assam,Barazara,781334
Assam,Barbala,781316
Assam,Barbang,781325
Assam,Barbari,781351
Assam,Barchakadal,781373
Assam,Bardigheli,781334
Assam,Barengabari,781315
Assam,Barenghati,781350
Assam,Barghol,781302
Assam,Barghopa,781312
Assam,Baridatara,781351
Assam,Barimakha,781333
Assam,Barimukh,781372
Assam,Barkapla,781307
Assam,Barkhanajan,781337
Assam,Barkhopa,781367
Assam,Barkuriha,781348
Assam,Barmazara,781318
Assam,Barnaddi,781303
Assam,Barnagarcollege,781317
Assam,Barnibari,781304
Assam,Barpalli,781314
Assam,Barpeta,781301
Assam,Barpeta Road,781315
Assam,Barpit,781378
Assam,Barsimlaguri,781346
Assam,Bartola,781138
Assam,Baslajan,781308
Assam,Batabari,781326
Assam,Batsar,781303
Assam,Belsor,781304
Assam,Bennabari,781333
Assam,Betbari,781327
Assam,Bhadra,781334
Assam,Bhairaguri,781311
Assam,Bhakuamari,781325
Assam,Bhalaguri,781318
Assam,Bhalukadoba,781317
Assam,Bhaluki,781371
Assam,Bhangnamari,781126
Assam,Bhatkuchi,781314
Assam,Bhella,781309
Assam,Bheraldi,781309
Assam,Bhetua,781325
Assam,Bhogarpar,781309
Assam,Bhogdia,781305
Assam,Bhogpur,781329
Assam,Bhoirarpam,781308
Assam,Bhojkuchi,781378
Assam,Bhotanta,781328
Assam,Bhotantasaderi,781325
Assam,Bhowanipur,781352
Assam,Bidyapur,781335
Assam,Bihampur,781303
Assam,Bilashi Para Bazar,781315
Assam,Bonghugi,781321
Assam,Bonmaza,781304
Assam,Bori,781338
Assam,Budrukuchi,781348
Assam,Burikhamar,781311
Assam,Burinagar,781341
Assam,Byaskuchi,781307
Assam,C Bazar,781317
Assam,Chachaka,781317
Assam,Chaibari,781343
Assam,Chakabusi,781308
Assam,Chamata,781306
Assam,Chanda,781126
Assam,Chandkuchi,781334
Assam,Chandmama,781321
Assam,Chaparbari Bazar,781352
Assam,Charcharia,781319
Assam,Charnabazar,781328
Assam,Chatama,781350
Assam,Chechapani,781360
Assam,Chenga,781305
Assam,Chenglimari,781318
Assam,Chengoi,781337
Assam,Chilling,781369
Assam,Chinadi,781312
Assam,Chowkbazar Nalbari,781334
Assam,Dabaliapara,781316
Assam,Dagapara,781126
Assam,Dahkaunia,781346
Assam,Daisingri,781329
Assam,Dakhingaon,781350
Assam,Dalbari,781333
Assam,Dangarkuchi,781368
Assam,Dangarmakha,781333
Assam,Darangamela,781360
Assam,Darangapara,781360
Assam,Daulasal,781312
Assam,Debachara,781333
Assam,Deharkalakuchi,781310
Assam,Deoldi,781321
Assam,Dhakua,781309
Assam,Dhanbil,781343
Assam,Dharmpur,781308
Assam,Dhekipota,781368
Assam,Dhuhi,781350
Assam,Dighaldonga,781343
Assam,Digheli,781371
Assam,Dihira,781372
Assam,Dirua,781304
Assam,Dongpar,781368
Assam,Doomni,781373
Assam,Dpdeolsdi,781308
Assam,Dubi,781325
Assam,Dumuria,781367
Assam,Duramari,781317
Assam,Erabamundi,781311
Assam,Gahia,781311
Assam,Gajia,781314
Assam,Galia,781352
Assam,Gamurimuri,781306
Assam,Ganakkuchi,781314
Assam,Gandhia,781304
Assam,Gandhibari,781367
Assam,Gandhipur,781327
Assam,Garaimari,781314
Assam,Garamdew,781377
Assam,Garatari,781311
Assam,Gerua,781344
Assam,Geruapara,781355
Assam,Ghilajari,781316
Assam,Ghogpar,781367
Assam,Ghograpar,781369
Assam,Ghugubari,781319
Assam,Gobardhana,781315
Assam,Gobindapur,781326
Assam,Gobradal,781370
Assam,Golagaon,781327
Assam,Golibandha,781375
Assam,Gomafulbari,781302
Assam,Gopalbazar,781353
Assam,Gopalthan,781334
Assam,Guagacha,781313
Assam,Guakuchi,781369
Assam,Gunialguri,781319
Assam,Habidongra Bazar,781308
Assam,Haribhanga,781378
Assam,Hathinapur,781325
Assam,Hatinamati,781337
Assam,Haziragaon,781360
Assam,Helacha,781338
Assam,Helana,781375
Assam,Hidilatari,781138
Assam,Howly,781316
Assam,Hudukhata,781318
Assam,Ishapur,781321
Assam,Jagra,781310
Assam,Jahurpam,781314
Assam,Jalagaon,781373
Assam,Jalahghat,781327
Assam,Jalkhana,781371
Assam,Jalkhana,781378
Assam,Jania,781314
Assam,Janijog,781334
Assam,Japadang,781343
Assam,Jarabari,781314
Assam,Jasihatipara,781316
Assam,Jatradia,781305
Assam,Jaysagar,781126
Assam,K Bari,781330
Assam,Kachubari,781367
Assam,Kachukata,781367
Assam,Kachupathar,781138
Assam,Kadang,781314
Assam,Kadomtola,781308
Assam,Kaithalkuchi,781370
Assam,Kakaya,781304
Assam,Kalag,781351
Assam,Kalahbhanga,781315
Assam,Kalarchar,781312
Assam,Kalaskuchi,781367
Assam,Kalbari,781367
Assam,Kalcheni,781368
Assam,Kalgachia,781319
Assam,Kalipur,781360
Assam,Kaljar,781346
Assam,Kalpani Bazar,781315
Assam,Kamalabari,781307
Assam,Kamalpur,781352
Assam,Kamargaon,781317
Assam,Kamarkuchi,781347
Assam,Kamrupbarkhola,781350
Assam,Kandhbari,781126
Assam,Kapahtolichikni,781321
Assam,Kaplabari,781138
Assam,Karaguri,781307
Assam,Kardoiguri,781318
Assam,Karemura,781355
Assam,Karia,781339
Assam,Katajhar,781315
Assam,Kataligaon,781372
Assam,Kathalbari,781346
Assam,Kathalmurighat,781328
Assam,Kauli,781360
Assam,Kayakuchi Bazar,781352
Assam,Kazipara,781341
Assam,Kekankuchi,781138
Assam,Kendukuchi,781341
Assam,Keotkuchi,781309
Assam,Khablarvitha,781352
Assam,Khairabari,781315
Assam,Khakrisal,781310
Assam,Khangra,781305
Assam,Khardhara,781309
Assam,Kharsitha,781370
Assam,Kharua,781346
Assam,Khatabari,781335
Assam,Khatikuchi,781369
Assam,Khatslpara,781316
Assam,Khgrabari,781344
Assam,Kohitama,781315
Assam,Kokilabari Farm,781330
Assam,Komardaisa,781330
Assam,Kujarpith,781316
Assam,Kukundi,781340
Assam,Kumarikata,781360
Assam,Kurobaha,781352
Assam,Labdanguri Gon,781315
Assam,Lachima,781312
Assam,Lafakuxchi,781377
Assam,Lahkarpara,781350
Assam,Lakhopur,781338
Assam,Langa,781319
Assam,Larkuchi,781138
Assam,Latibari,781368
Assam,Loharkata,781126
Assam,Lowkata,781330
Assam,Lowpara,781126
Assam,Lowtola,781126
Assam,Madhapur,781346
Assam,Mahina,781349
Assam,Mainamata,781315
Assam,Mairajar,781315
Assam,Makhibaha,781374
Assam,Makrikuchi,781305
Assam,Mandia,781308
Assam,Manikpur,781308
Assam,Maripur Anandapur,781329
Assam,Marowa,781348
Assam,Mayanbari,781321
Assam,Mazdia,781367
Assam,Mazgaon,781313
Assam,Medaghat,781355
Assam,Menaka,781360
Assam,Meritary,781126
Assam,Merkuchi,781346
Assam,Mespara,781313
Assam,Milanpur,781337
Assam,Motipur,781372
Assam,Moutupuri,781316
Assam,Mugdi,781312
Assam,Mugkuchi,781334
Assam,Muguria,781325
Assam,Mukalmua,781126
Assam,Muktapur,781344
Assam,Mularkuchi,781303
Assam,Murmela,781346
Assam,Mussalpur,781372
Assam,Nagaon,781309
Assam,Nagaon Bazar,781311
Assam,Nagrijuli,781368
Assam,Naherbari,781349
Assam,Nakhara,781371
Assam,Nakuchi Pathar,781352
Assam,Nalbari,781335
Assam,Naligaon,781352
Assam,Namsala,781307
Assam,Nankarbhaira,781369
Assam,Narayanpur,781126
Assam,Narayanpur,781372
Assam,Narua,781138
Assam,Nasatraphulbari,781307
Assam,Nathkuchi,781355
Assam,Natunhowly,781367
Assam,Nayabasti,781344
Assam,Nichalamari,781349
Assam,Nikashi,781372
Assam,Nimua,781315
Assam,Nirala,781308
Assam,Nityananda,781329
Assam,Niz Bahjani,781334
Assam,Niz Namati,781355
Assam,Niz Rampur,781319
Assam,Nizbahari,781302
Assam,Nizbangalipara,781333
Assam,Nizdafeli,781367
Assam,Nizdhamdhama,781349
